mql_id,first_contact_date,landing_page_id_NEW,origin
1366,4/13/2018,6,other
1382,1/16/2018,6,organic_search
1387,4/3/2018,6,direct_traffic
1390,9/26/2017,6,organic_search
1391,1/16/2018,6,paid_search
1392,1/26/2018,6,organic_search
1398,3/21/2018,6,organic_search
1413,5/22/2018,6,organic_search
1417,5/31/2018,6,direct_traffic
1445,5/16/2018,6,organic_search
1462,1/24/2018,6,organic_search
1463,1/29/2018,6,paid_search
1466,1/6/2018,6,organic_search
1492,1/27/2018,6,organic_search
1498,5/23/2018,6,organic_search
1519,4/24/2018,6,organic_search
1521,3/2/2018,6,paid_search
1528,4/11/2018,6,organic_search
1539,4/16/2018,6,organic_search
1546,2/25/2018,6,direct_traffic
1555,3/11/2018,6,organic_search
1558,5/24/2018,6,organic_search
1567,2/8/2018,6,direct_traffic
1568,5/9/2018,6,social
1575,3/29/2018,6,organic_search
1582,3/15/2018,6,organic_search
1592,1/24/2018,6,direct_traffic
1598,5/10/2018,6,organic_search
1602,1/25/2018,6,organic_search
1603,3/28/2018,6,paid_search
1632,2/8/2018,6,referral
1639,4/26/2018,6,organic_search
1641,3/10/2018,6,referral
1656,12/8/2017,6,organic_search
1660,3/29/2018,6,paid_search
1665,1/28/2018,6,organic_search
1683,11/24/2017,6,paid_search
1727,1/2/2018,6,organic_search
1730,4/3/2018,6,organic_search
1746,1/14/2018,6,organic_search
1748,2/7/2018,6,social
1760,3/22/2018,6,organic_search
1776,7/7/2017,6,direct_traffic
1785,2/23/2018,6,direct_traffic
1816,4/9/2018,6,referral
1826,4/4/2018,6,paid_search
1830,5/7/2018,6,organic_search
1850,3/18/2018,6,organic_search
1859,2/25/2018,6,paid_search
1872,3/16/2018,6,organic_search
1879,1/27/2018,6,organic_search
1883,11/9/2017,6,email
1888,4/26/2018,6,organic_search
1903,5/8/2018,6,email
1912,4/4/2018,6,organic_search
1920,4/5/2018,6,paid_search
1936,1/13/2018,6,referral
1938,1/26/2018,6,referral
1947,2/27/2018,6,paid_search
1951,1/10/2018,6,organic_search
1965,5/22/2018,6,organic_search
1971,5/7/2018,6,paid_search
1978,10/17/2017,6,email
1991,5/24/2018,6,organic_search
1993,4/28/2018,6,paid_search
2002,1/24/2018,6,direct_traffic
2005,5/14/2018,6,organic_search
2009,11/24/2017,6,organic_search
2011,7/8/2017,6,unknown
2026,1/12/2018,6,organic_search
2042,1/23/2018,6,organic_search
2048,4/9/2018,6,paid_search
2052,5/4/2018,6,organic_search
2056,1/9/2018,6,other_publicities
2060,4/30/2018,6,organic_search
2065,5/11/2018,6,organic_search
2076,9/29/2017,6,social
2085,8/29/2017,6,unknown
2096,5/22/2018,6,organic_search
2105,4/10/2018,6,paid_search
2109,4/4/2018,6,direct_traffic
2114,1/2/2018,6,organic_search
2118,3/31/2018,6,paid_search
2119,11/11/2017,6,organic_search
2128,3/31/2018,6,unknown
2137,3/23/2018,6,paid_search
2155,4/6/2018,6,unknown
2157,1/15/2018,6,organic_search
2176,4/1/2018,6,organic_search
2181,3/12/2018,6,paid_search
2199,2/5/2018,6,organic_search
2203,4/2/2018,6,direct_traffic
2219,5/26/2018,6,organic_search
2267,7/27/2017,6,direct_traffic
2268,5/17/2018,6,organic_search
2270,5/9/2018,6,organic_search
2272,5/9/2018,6,organic_search
2286,10/13/2017,6,organic_search
2290,4/6/2018,6,organic_search
2305,5/4/2018,6,unknown
2313,10/16/2017,6,unknown
2321,11/26/2017,6,direct_traffic
2330,5/4/2018,6,referral
2348,4/19/2018,6,organic_search
2371,5/23/2018,6,paid_search
2379,4/29/2018,6,referral
2383,3/11/2018,6,paid_search
2387,5/24/2018,6,organic_search
2396,5/20/2018,6,paid_search
2401,3/23/2018,6,organic_search
2407,3/27/2018,6,referral
2408,1/31/2018,6,organic_search
2415,2/2/2018,6,paid_search
2420,4/9/2018,6,organic_search
2448,3/8/2018,6,paid_search
2453,8/30/2017,6,organic_search
2497,3/1/2018,6,organic_search
2517,9/10/2017,6,organic_search
2540,4/19/2018,6,organic_search
2545,1/4/2018,6,organic_search
2553,5/28/2018,6,referral
2555,1/30/2018,6,paid_search
2556,3/24/2018,6,organic_search
2564,10/19/2017,6,organic_search
2567,2/5/2018,6,direct_traffic
2578,5/20/2018,6,social
2590,1/7/2018,6,organic_search
2594,1/15/2018,6,unknown
2613,4/16/2018,6,organic_search
2620,1/8/2018,6,organic_search
2627,2/7/2018,6,organic_search
2636,3/12/2018,6,organic_search
2637,4/4/2018,6,organic_search
2647,3/5/2018,6,organic_search
2652,12/27/2017,6,organic_search
2692,1/6/2018,6,organic_search
2697,2/14/2018,6,organic_search
2698,4/5/2018,6,display
2699,3/23/2018,6,organic_search
2711,5/22/2018,6,paid_search
2712,5/9/2018,6,organic_search
2717,5/24/2018,6,organic_search
2732,11/29/2017,6,organic_search
2744,5/15/2018,6,paid_search
2762,1/5/2018,6,paid_search
2773,10/16/2017,6,organic_search
2774,1/8/2018,6,organic_search
2780,2/7/2018,6,organic_search
2781,8/25/2017,6,organic_search
2783,4/10/2018,6,organic_search
2785,1/8/2018,6,paid_search
2787,1/22/2018,6,organic_search
2788,4/8/2018,6,direct_traffic
2792,4/14/2018,6,organic_search
2812,1/16/2018,6,referral
2819,1/15/2018,6,organic_search
2822,2/24/2018,6,social
2829,11/26/2017,6,social
2830,5/16/2018,6,organic_search
2865,1/17/2018,6,organic_search
2870,4/17/2018,6,organic_search
2882,5/30/2018,6,direct_traffic
2895,12/19/2017,6,organic_search
2918,4/8/2018,6,direct_traffic
2934,5/10/2018,6,direct_traffic
2942,4/25/2018,6,paid_search
2954,1/21/2018,6,organic_search
2955,1/29/2018,6,organic_search
2956,1/13/2018,6,organic_search
2957,10/25/2017,6,organic_search
2961,5/8/2018,6,paid_search
2964,3/5/2018,6,organic_search
2991,5/30/2018,6,organic_search
3001,2/1/2018,6,organic_search
3006,3/2/2018,6,referral
3024,1/12/2018,6,organic_search
3028,3/22/2018,6,organic_search
3032,7/4/2017,6,organic_search
3033,5/5/2018,6,referral
3038,1/30/2018,6,organic_search
3051,2/5/2018,6,paid_search
3056,2/15/2018,6,organic_search
3063,2/27/2018,6,organic_search
3070,1/22/2018,6,organic_search
3077,9/17/2017,6,unknown
3079,1/5/2018,6,organic_search
3112,5/31/2018,6,direct_traffic
3114,2/8/2018,6,organic_search
3116,1/13/2018,6,paid_search
3124,2/7/2018,6,social
3137,3/9/2018,6,paid_search
3140,4/17/2018,6,referral
3151,3/3/2018,6,organic_search
3152,3/1/2018,6,direct_traffic
3157,5/11/2018,6,direct_traffic
3163,4/9/2018,6,organic_search
3167,5/30/2018,6,paid_search
3169,4/10/2018,6,organic_search
3171,5/26/2018,6,paid_search
3185,3/11/2018,6,organic_search
3192,1/12/2018,6,organic_search
3228,2/26/2018,6,organic_search
3241,3/6/2018,6,organic_search
3257,12/22/2017,6,organic_search
3265,2/12/2018,6,organic_search
3284,4/13/2018,6,unknown
3291,2/28/2018,6,organic_search
3304,4/20/2018,6,email
3305,5/7/2018,6,organic_search
3312,2/16/2018,6,organic_search
3321,3/4/2018,6,organic_search
3324,1/23/2018,6,organic_search
3328,5/3/2018,6,organic_search
3356,10/2/2017,6,organic_search
3357,1/12/2018,6,organic_search
3400,5/6/2018,6,organic_search
3411,4/19/2018,6,social
3424,2/26/2018,6,paid_search
3428,4/24/2018,6,
3430,3/6/2018,6,organic_search
3442,11/4/2017,6,social
3453,1/25/2018,6,paid_search
3467,1/15/2018,6,organic_search
3472,1/10/2018,6,organic_search
3474,9/13/2017,6,organic_search
3480,1/4/2018,6,organic_search
3497,10/9/2017,6,unknown
3503,1/15/2018,6,direct_traffic
3510,2/28/2018,6,organic_search
3537,3/10/2018,6,organic_search
3541,4/20/2018,6,direct_traffic
3547,3/19/2018,6,direct_traffic
3554,9/4/2017,6,organic_search
3575,12/1/2017,6,social
3585,8/22/2017,6,organic_search
3593,3/7/2018,6,other_publicities
3594,2/19/2018,6,paid_search
3596,1/27/2018,6,email
3598,1/5/2018,6,organic_search
3600,11/10/2017,6,organic_search
3616,2/4/2018,6,organic_search
3625,1/5/2018,6,organic_search
3630,2/16/2018,6,organic_search
3641,1/23/2018,6,organic_search
3644,5/17/2018,6,direct_traffic
3669,4/1/2018,6,unknown
3693,2/26/2018,6,organic_search
3702,4/9/2018,6,organic_search
3716,8/19/2017,6,referral
3720,4/4/2018,6,organic_search
3736,4/13/2018,6,paid_search
3741,12/27/2017,6,direct_traffic
3750,4/18/2018,6,organic_search
3763,3/23/2018,6,organic_search
3765,5/9/2018,6,paid_search
3772,3/23/2018,6,unknown
3775,5/20/2018,6,referral
3803,5/15/2018,6,organic_search
3810,5/31/2018,6,referral
3811,4/4/2018,6,other_publicities
3816,3/2/2018,6,organic_search
3824,2/28/2018,6,organic_search
3830,5/21/2018,6,direct_traffic
3835,4/8/2018,6,organic_search
3836,5/22/2018,6,referral
3849,5/12/2018,6,organic_search
3856,4/18/2018,6,paid_search
3871,5/22/2018,6,organic_search
3873,5/20/2018,6,social
3882,4/17/2018,6,organic_search
3893,2/14/2018,6,paid_search
3903,2/13/2018,6,paid_search
3909,4/26/2018,6,social
3910,1/5/2018,6,organic_search
3911,2/27/2018,6,referral
3926,8/7/2017,6,organic_search
3929,4/5/2018,6,organic_search
3931,2/1/2018,6,organic_search
3935,3/18/2018,6,organic_search
3941,1/26/2018,6,paid_search
3956,1/17/2018,6,paid_search
3964,5/10/2018,6,direct_traffic
3966,2/22/2018,6,organic_search
3972,3/1/2018,6,referral
3988,1/5/2018,6,organic_search
3995,5/4/2018,6,referral
3997,3/15/2018,6,paid_search
4006,3/3/2018,6,paid_search
4011,3/5/2018,6,organic_search
4029,2/8/2018,6,paid_search
4032,3/8/2018,6,direct_traffic
4037,2/25/2018,6,organic_search
4039,2/8/2018,6,organic_search
4042,12/25/2017,6,paid_search
4044,10/17/2017,6,paid_search
4046,4/1/2018,6,other_publicities
4051,9/12/2017,6,organic_search
4054,5/29/2018,6,organic_search
4063,8/21/2017,6,referral
4068,3/26/2018,6,organic_search
4071,10/19/2017,6,organic_search
4085,12/16/2017,6,organic_search
4088,7/19/2017,6,organic_search
4102,4/4/2018,6,organic_search
4104,5/25/2018,6,referral
4126,3/13/2018,6,organic_search
4129,1/22/2018,6,organic_search
4146,1/24/2018,6,organic_search
4148,1/10/2018,6,organic_search
4170,4/6/2018,6,organic_search
4172,4/19/2018,6,organic_search
4173,3/26/2018,6,direct_traffic
4177,11/30/2017,6,organic_search
4191,1/8/2018,6,other
4201,4/10/2018,6,organic_search
4225,1/5/2018,6,organic_search
4235,8/30/2017,6,direct_traffic
4236,4/13/2018,6,other_publicities
4241,1/30/2018,6,organic_search
4255,2/5/2018,6,unknown
4263,2/3/2018,6,organic_search
4274,10/28/2017,6,other
4279,2/6/2018,6,social
4283,4/2/2018,6,organic_search
4298,4/3/2018,6,organic_search
4304,3/6/2018,6,organic_search
4320,8/18/2017,6,organic_search
4329,3/14/2018,6,organic_search
4348,2/9/2018,6,organic_search
4355,9/18/2017,6,organic_search
4359,1/11/2018,6,organic_search
4364,1/8/2018,6,organic_search
4368,1/16/2018,6,direct_traffic
4371,9/4/2017,6,organic_search
4385,3/7/2018,6,unknown
4391,2/15/2018,6,organic_search
4393,5/8/2018,6,organic_search
4399,2/24/2018,6,organic_search
4408,11/7/2017,6,paid_search
4426,4/25/2018,6,organic_search
4449,4/24/2018,6,organic_search
4452,11/10/2017,6,organic_search
4455,5/27/2018,6,social
4460,4/21/2018,6,paid_search
4462,2/27/2018,6,organic_search
4465,1/25/2018,6,other
4471,2/3/2018,6,direct_traffic
4486,1/30/2018,6,organic_search
4493,5/19/2018,6,organic_search
4499,5/10/2018,6,direct_traffic
4511,3/26/2018,6,unknown
4539,4/6/2018,6,organic_search
4542,8/18/2017,6,paid_search
4568,4/27/2018,6,organic_search
4571,1/28/2018,6,paid_search
4572,11/18/2017,6,organic_search
4593,10/23/2017,6,social
4597,3/27/2018,6,organic_search
4644,3/25/2018,6,paid_search
4657,10/19/2017,6,organic_search
4660,3/13/2018,6,organic_search
4662,3/12/2018,6,organic_search
4670,7/12/2017,6,direct_traffic
4682,11/3/2017,6,direct_traffic
4701,8/3/2017,6,organic_search
4712,5/2/2018,6,organic_search
4733,3/23/2018,6,organic_search
4736,5/29/2018,6,referral
4745,8/18/2017,6,paid_search
4764,3/11/2018,6,organic_search
4768,4/2/2018,6,organic_search
4772,3/25/2018,6,organic_search
4781,5/9/2018,6,direct_traffic
4793,1/24/2018,6,organic_search
4798,1/5/2018,6,organic_search
4812,9/7/2017,6,direct_traffic
4814,3/7/2018,6,paid_search
4823,4/20/2018,6,organic_search
4824,2/28/2018,6,organic_search
4828,2/3/2018,6,paid_search
4829,1/21/2018,6,organic_search
4834,1/27/2018,6,direct_traffic
4842,3/8/2018,6,organic_search
4843,1/31/2018,6,organic_search
4849,10/23/2017,6,direct_traffic
4850,3/26/2018,6,direct_traffic
4853,5/23/2018,6,referral
4857,2/6/2018,6,email
4865,5/16/2018,6,referral
4871,2/21/2018,6,organic_search
4873,8/17/2017,6,organic_search
4875,3/29/2018,6,direct_traffic
4896,4/29/2018,6,referral
4915,9/10/2017,6,direct_traffic
4919,4/20/2018,6,organic_search
4941,4/9/2018,6,organic_search
4961,4/5/2018,6,organic_search
4975,3/27/2018,6,organic_search
4983,5/18/2018,6,direct_traffic
4984,1/29/2018,6,organic_search
5018,4/4/2018,6,organic_search
5026,4/21/2018,6,direct_traffic
5035,2/17/2018,6,organic_search
5050,3/19/2018,6,organic_search
5070,1/13/2018,6,organic_search
5099,1/8/2018,6,organic_search
5101,4/25/2018,6,organic_search
5116,12/30/2017,6,paid_search
5120,3/5/2018,6,organic_search
5121,12/15/2017,6,organic_search
5122,1/20/2018,6,organic_search
5127,8/31/2017,6,social
5140,9/14/2017,6,social
5148,5/25/2018,6,paid_search
5153,3/15/2018,6,organic_search
5164,4/16/2018,6,organic_search
5180,4/18/2018,6,organic_search
5215,5/21/2018,6,organic_search
5219,10/18/2017,6,organic_search
5222,9/19/2017,6,paid_search
5278,1/16/2018,6,organic_search
5315,1/5/2018,6,organic_search
5319,3/29/2018,6,direct_traffic
5348,9/24/2017,6,referral
5356,1/12/2018,6,referral
5369,2/16/2018,6,direct_traffic
5374,2/8/2018,6,paid_search
5389,10/22/2017,6,direct_traffic
5393,5/21/2018,6,
5401,4/3/2018,6,organic_search
5407,3/23/2018,6,paid_search
5413,4/27/2018,6,paid_search
5425,2/26/2018,6,organic_search
5429,5/8/2018,6,organic_search
5430,1/14/2018,6,social
5434,2/13/2018,6,organic_search
5467,5/8/2018,6,organic_search
5477,4/5/2018,6,organic_search
5478,5/9/2018,6,organic_search
5535,9/11/2017,6,organic_search
5537,4/10/2018,6,direct_traffic
5540,3/26/2018,6,display
5548,1/17/2018,6,direct_traffic
5552,3/13/2018,6,paid_search
5565,2/14/2018,6,direct_traffic
5577,4/16/2018,6,organic_search
5581,3/16/2018,6,paid_search
5588,2/23/2018,6,direct_traffic
5600,5/14/2018,6,organic_search
5612,9/18/2017,6,organic_search
5622,4/5/2018,6,paid_search
5628,3/28/2018,6,direct_traffic
5635,1/30/2018,6,organic_search
5644,7/27/2017,6,direct_traffic
5657,9/23/2017,6,organic_search
5673,5/22/2018,6,paid_search
5687,4/27/2018,6,referral
5709,5/30/2018,6,direct_traffic
5724,3/12/2018,6,organic_search
5748,9/29/2017,6,organic_search
5756,1/7/2018,6,organic_search
5769,5/18/2018,6,organic_search
5771,12/29/2017,6,organic_search
5779,5/30/2018,6,referral
5780,2/27/2018,6,organic_search
5792,2/12/2018,6,organic_search
5812,3/25/2018,6,paid_search
5814,1/15/2018,6,organic_search
5836,4/1/2018,6,organic_search
5852,2/21/2018,6,organic_search
5867,2/19/2018,6,paid_search
5874,10/28/2017,6,organic_search
5879,3/6/2018,6,organic_search
5903,5/21/2018,6,paid_search
5908,7/13/2017,6,referral
5937,5/23/2018,6,referral
5941,3/7/2018,6,paid_search
5944,9/23/2017,6,organic_search
5948,5/3/2018,6,paid_search
5952,2/18/2018,6,organic_search
5961,3/29/2018,6,paid_search
5964,2/25/2018,6,direct_traffic
5973,5/21/2018,6,direct_traffic
5978,4/25/2018,6,unknown
6007,3/9/2018,6,unknown
6011,12/6/2017,6,unknown
6025,1/8/2018,6,organic_search
6044,4/21/2018,6,direct_traffic
6048,1/15/2018,6,organic_search
6057,2/22/2018,6,organic_search
6064,4/2/2018,6,paid_search
6072,3/2/2018,6,organic_search
6075,1/10/2018,6,organic_search
6080,4/26/2018,6,paid_search
6083,5/25/2018,6,direct_traffic
6084,5/25/2018,6,paid_search
6087,4/18/2018,6,referral
6093,11/23/2017,6,organic_search
6098,11/22/2017,6,organic_search
6101,1/13/2018,6,social
6102,5/21/2018,6,organic_search
6105,5/21/2018,6,organic_search
6124,5/28/2018,6,organic_search
6126,2/21/2018,6,referral
6128,1/18/2018,6,referral
6132,3/21/2018,6,organic_search
6134,2/28/2018,6,unknown
6142,5/28/2018,6,referral
6163,3/26/2018,6,organic_search
6179,1/8/2018,6,other
6180,4/3/2018,6,paid_search
6195,9/19/2017,6,organic_search
6216,10/13/2017,6,organic_search
6236,1/19/2018,6,paid_search
6238,10/1/2017,6,organic_search
6240,10/18/2017,6,social
6266,5/26/2018,6,organic_search
6270,3/5/2018,6,organic_search
6276,3/16/2018,6,paid_search
6291,2/22/2018,6,organic_search
6292,5/11/2018,6,organic_search
6300,10/21/2017,6,referral
6317,9/15/2017,6,organic_search
6322,4/16/2018,6,paid_search
6328,5/26/2018,6,organic_search
6330,4/6/2018,6,direct_traffic
6335,3/22/2018,6,organic_search
6345,4/25/2018,6,email
6360,2/9/2018,6,organic_search
6365,3/8/2018,6,social
6375,3/4/2018,6,organic_search
6378,3/16/2018,6,paid_search
6379,3/12/2018,6,organic_search
6385,5/9/2018,6,organic_search
6398,4/24/2018,6,paid_search
6413,1/22/2018,6,organic_search
6416,5/21/2018,6,organic_search
6424,1/7/2018,6,organic_search
6434,2/7/2018,6,unknown
6435,2/16/2018,6,direct_traffic
6441,5/18/2018,6,referral
6450,5/17/2018,6,social
6454,1/11/2018,6,organic_search
6455,2/21/2018,6,paid_search
6470,4/16/2018,6,organic_search
6496,3/9/2018,6,direct_traffic
6515,4/8/2018,6,paid_search
6520,3/1/2018,6,organic_search
6531,4/28/2018,6,organic_search
6554,5/27/2018,6,organic_search
6577,5/14/2018,6,paid_search
6588,3/7/2018,6,paid_search
6595,5/20/2018,6,referral
6599,4/17/2018,6,organic_search
6607,3/6/2018,6,referral
6608,4/20/2018,6,organic_search
6616,1/31/2018,6,organic_search
6625,1/23/2018,6,organic_search
6629,5/23/2018,6,referral
6633,1/2/2018,6,organic_search
6652,2/15/2018,6,direct_traffic
6664,4/30/2018,6,organic_search
6667,2/24/2018,6,organic_search
6668,1/12/2018,6,email
6670,11/10/2017,6,unknown
6687,3/5/2018,6,organic_search
6688,1/14/2018,6,organic_search
6692,3/8/2018,6,organic_search
6693,7/20/2017,6,organic_search
6698,8/28/2017,6,organic_search
6702,2/10/2018,6,unknown
6707,1/17/2018,6,organic_search
6719,11/6/2017,6,direct_traffic
6721,3/1/2018,6,direct_traffic
6727,5/2/2018,6,organic_search
6738,4/3/2018,6,organic_search
6741,5/22/2018,6,organic_search
6743,5/23/2018,6,referral
6745,5/15/2018,6,paid_search
6752,10/22/2017,6,organic_search
6761,2/4/2018,6,organic_search
6763,2/1/2018,6,email
6773,2/3/2018,6,organic_search
6778,4/26/2018,6,paid_search
6785,5/23/2018,6,direct_traffic
6798,5/23/2018,6,organic_search
6806,11/23/2017,6,organic_search
6807,4/12/2018,6,organic_search
6811,2/20/2018,6,organic_search
6816,5/15/2018,6,organic_search
6819,4/26/2018,6,direct_traffic
6853,9/6/2017,6,organic_search
6854,7/19/2017,6,organic_search
6868,2/1/2018,6,unknown
6889,1/7/2018,6,referral
6890,8/31/2017,6,organic_search
6900,1/22/2018,6,organic_search
6915,4/2/2018,6,organic_search
6921,1/11/2018,6,direct_traffic
6931,4/27/2018,6,organic_search
6933,5/8/2018,6,paid_search
6937,4/3/2018,6,organic_search
6948,3/12/2018,6,organic_search
6956,1/18/2018,6,direct_traffic
6966,9/27/2017,6,unknown
6969,2/28/2018,6,direct_traffic
7009,2/24/2018,6,organic_search
7022,1/30/2018,6,organic_search
7023,3/7/2018,6,organic_search
7026,3/20/2018,6,other_publicities
7037,8/6/2017,6,direct_traffic
7045,4/30/2018,6,organic_search
7047,1/7/2018,6,direct_traffic
7061,5/24/2018,6,organic_search
7079,2/19/2018,6,organic_search
7087,1/30/2018,6,paid_search
7089,1/3/2018,6,paid_search
7090,9/2/2017,6,organic_search
7122,11/29/2017,6,direct_traffic
7123,9/3/2017,6,other_publicities
7152,5/9/2018,6,paid_search
7159,1/25/2018,6,organic_search
7164,8/16/2017,6,organic_search
7169,4/20/2018,6,organic_search
7170,1/17/2018,6,organic_search
7200,4/16/2018,6,paid_search
7213,5/30/2018,6,organic_search
7215,3/26/2018,6,direct_traffic
7225,2/6/2018,6,direct_traffic
7232,10/5/2017,6,organic_search
7235,1/10/2018,6,organic_search
7242,5/24/2018,6,organic_search
7263,1/30/2018,6,organic_search
7286,1/30/2018,6,organic_search
7296,3/8/2018,6,organic_search
7300,5/14/2018,6,direct_traffic
7305,9/11/2017,6,social
7308,3/23/2018,6,direct_traffic
7320,5/27/2018,6,direct_traffic
7322,4/4/2018,6,paid_search
7342,12/5/2017,6,organic_search
7355,1/5/2018,6,organic_search
7375,5/22/2018,6,paid_search
7382,5/6/2018,6,direct_traffic
7396,2/25/2018,6,organic_search
7409,8/30/2017,6,organic_search
7418,10/10/2017,6,unknown
7423,3/29/2018,6,organic_search
7429,4/20/2018,6,social
7434,8/20/2017,6,organic_search
7438,3/20/2018,6,referral
7443,4/4/2018,6,organic_search
7459,4/20/2018,6,social
7468,1/13/2018,6,organic_search
7470,5/8/2018,6,
7484,3/2/2018,6,direct_traffic
7492,9/6/2017,6,direct_traffic
7496,12/29/2017,6,organic_search
7503,1/30/2018,6,organic_search
7506,1/17/2018,6,unknown
7529,5/10/2018,6,organic_search
7537,5/18/2018,6,organic_search
7550,10/11/2017,6,organic_search
7561,11/9/2017,6,organic_search
7583,8/21/2017,6,organic_search
7584,4/12/2018,6,paid_search
7587,3/12/2018,6,organic_search
7589,4/23/2018,6,organic_search
7592,1/28/2018,6,organic_search
7598,5/28/2018,6,direct_traffic
7608,4/16/2018,6,organic_search
7612,5/1/2018,6,direct_traffic
7614,12/29/2017,6,referral
7631,5/7/2018,6,referral
7634,5/27/2018,6,organic_search
7639,3/23/2018,6,organic_search
7651,4/12/2018,6,organic_search
